Year,Sex,County,First Name,Count,max in M&F
2008,F,ALBANY,EMMA,19,24
2008,F,CAYUGA,EMMA,6,8
2008,F,CHENANGO,EMMA,5,6
2008,F,OSWEGO,EMMA,13,13
2008,F,ULSTER,EMMA,13,16
2008,F,RICHMOND,EMMA,32,53
2008,F,BROOME,EMMA,16,16
2008,F,BRONX,EMMA,41,117
2008,F,SUFFOLK,EMMA,113,153
2008,F,ERIE,EMMA,67,68
2008,F,ROCKLAND,EMMA,15,42
2008,F,NEW YORK,EMMA,83,114
2008,F,COLUMBIA,EMMA,8,8
2008,F,CHAUTAUQUA,EMMA,7,11
2008,F,KINGS,EMMA,63,191
2008,F,RENSSELAER,EMMA,10,17
2008,F,JEFFERSON,EMMA,11,16
2008,F,ORANGE,EMMA,22,35
2008,F,CLINTON,EMMA,9,9
2008,F,STEUBEN,EMMA,6,11
2008,F,NIAGARA,EMMA,20,20
2008,M,NASSAU,EMMANUEL,11,168
2008,M,ERIE,EMMANUEL,6,83
2008,M,MONROE,EMMANUEL,7,61
2008,M,KINGS,EMMANUEL,31,254
2008,M,NEW YORK,EMMANUEL,10,147
2008,M,BRONX,EMMANUEL,48,259
2008,M,SUFFOLK,EMMANUEL,5,218
2008,M,QUEENS,EMMANUEL,29,234
2008,M,WESTCHESTER,EMMANUEL,7,90
2008,M,KINGS,ENRIQUE,10,254
2008,M,BRONX,ENRIQUE,15,259
2008,M,BRONX,ERIC,34,259
2008,M,NASSAU,ERIC,25,168
2008,M,KINGS,ERIC,87,254
2008,M,ONONDAGA,ERIC,7,52
2008,M,MONROE,ERIC,9,61
2008,M,SARATOGA,ERIC,5,26
2008,M,NEW YORK,ERIC,52,147
2008,M,WESTCHESTER,ERIC,15,90
2008,M,ORANGE,ERIC,8,43
2008,M,QUEENS,ERIC,95,234
2008,M,ERIE,ERIC,9,83
2008,M,SUFFOLK,ERIC,27,218
2008,M,ROCKLAND,ERIC,6,40
2008,F,QUEENS,ERICA,17,158
2008,F,KINGS,ERICA,19,191
2008,F,NASSAU,ERICA,6,107
2008,M,KINGS,ERICK,25,254
2008,M,NASSAU,ERICK,14,168
2008,M,BRONX,ERICK,22,259
2008,M,SUFFOLK,ERICK,18,218
2008,M,WESTCHESTER,ERICK,14,90
2008,M,QUEENS,ERICK,29,234
2008,M,QUEENS,ERIK,15,234
2008,M,SUFFOLK,ERIK,14,218
2008,M,BRONX,ERIK,10,259
2008,M,WESTCHESTER,ERIK,9,90
2008,M,KINGS,ERIK,12,254
2008,F,SUFFOLK,ERIKA,9,153
2008,F,QUEENS,ERIKA,13,158
2008,F,NASSAU,ERIKA,5,107
2008,F,NASSAU,ERIN,16,107
2008,F,MONROE,ERIN,6,57
2008,F,ORANGE,ERIN,5,35
2008,F,SUFFOLK,ERIN,22,153
2008,F,QUEENS,ERIN,16,158
2008,F,BRONX,ESMERALDA,10,117
2008,F,SUFFOLK,ESMERALDA,5,153
2008,M,SUFFOLK,ESTEBAN,9,218
2008,F,NASSAU,ESTHER,5,107
2008,F,ORANGE,ESTHER,25,35
2008,F,ERIE,ESTHER,6,68
2008,F,NEW YORK,ESTHER,10,114
2008,F,KINGS,ESTHER,191,191
2008,F,ROCKLAND,ESTHER,42,42
2008,F,QUEENS,ESTHER,24,158
2008,F,KINGS,ESTY,16,191
2008,M,WAYNE,ETHAN,7,21
2008,M,DUTCHESS,ETHAN,13,37
2008,M,SUFFOLK,ETHAN,53,218
2008,M,WESTCHESTER,ETHAN,38,90
2008,M,KINGS,ETHAN,155,254
2008,M,NIAGARA,ETHAN,14,21
2008,M,WASHINGTON,ETHAN,6,8
2008,M,ULSTER,ETHAN,7,14
2008,M,ONONDAGA,ETHAN,27,52
2008,M,SARATOGA,ETHAN,12,26
2008,M,NEW YORK,ETHAN,98,147
2008,M,RICHMOND,ETHAN,20,90
2008,M,TOMPKINS,ETHAN,6,10
2008,M,ORANGE,ETHAN,17,43
2008,M,CHAUTAUQUA,ETHAN,5,15
2008,M,QUEENS,ETHAN,150,234
2008,M,JEFFERSON,ETHAN,6,27
2008,M,MONROE,ETHAN,33,61
2008,M,BRONX,ETHAN,126,259
2008,M,SCHENECTADY,ETHAN,11,30
2008,M,ORLEANS,ETHAN,6,7
2008,M,SENECA,ETHAN,6,6
2008,M,ONTARIO,ETHAN,6,10
2008,M,ST LAWRENCE,ETHAN,5,13
2008,M,LIVINGSTON,ETHAN,6,8
2008,M,CAYUGA,ETHAN,11,11
2008,M,STEUBEN,ETHAN,8,9
2008,M,CLINTON,ETHAN,5,12
2008,M,DELAWARE,ETHAN,5,5
2008,M,ALLEGANY,ETHAN,7,7
2008,M,RENSSELAER,ETHAN,11,16
2008,M,NASSAU,ETHAN,77,168
2008,M,ONEIDA,ETHAN,15,26
2008,M,OSWEGO,ETHAN,14,14
2008,M,GREENE,ETHAN,5,7
2008,M,OTSEGO,ETHAN,5,6
2008,M,ALBANY,ETHAN,16,29
2008,M,ERIE,ETHAN,50,83
2008,M,ROCKLAND,ETHAN,9,40
2008,M,FRANKLIN,ETHAN,8,8
2008,M,BROOME,ETHAN,11,18
2008,F,ROCKLAND,ETTY,5,42
2008,F,KINGS,ETTY,10,191
2008,F,ERIE,EVA,7,68
2008,F,SUFFOLK,EVA,13,153
2008,F,WESTCHESTER,EVA,13,75
2008,F,NASSAU,EVA,17,107
2008,F,KINGS,EVA,24,191
2008,F,BRONX,EVA,12,117
2008,F,SCHENECTADY,EVA,6,26
2008,F,ONONDAGA,EVA,5,33
2008,F,MONROE,EVA,5,57
2008,F,NEW YORK,EVA,29,114
2008,F,QUEENS,EVA,26,158
2008,M,NEW YORK,EVAN,46,147
2008,M,BROOME,EVAN,9,18
2008,M,ONONDAGA,EVAN,19,52
2008,M,ROCKLAND,EVAN,5,40
2008,M,RICHMOND,EVAN,12,90
2008,M,SARATOGA,EVAN,9,26
2008,M,BRONX,EVAN,35,259
2008,M,SCHENECTADY,EVAN,14,30
2008,M,CHEMUNG,EVAN,5,11
2008,M,ST LAWRENCE,EVAN,8,13
2008,M,CLINTON,EVAN,7,12
2008,M,RENSSELAER,EVAN,5,16
2008,M,DELAWARE,EVAN,5,5
2008,M,ALBANY,EVAN,12,29
2008,M,NASSAU,EVAN,31,168
2008,M,ONEIDA,EVAN,8,26
2008,M,DUTCHESS,EVAN,13,37
2008,M,SUFFOLK,EVAN,40,218
2008,M,KINGS,EVAN,63,254
2008,M,MONROE,EVAN,33,61
2008,M,ORANGE,EVAN,19,43
2008,M,ULSTER,EVAN,6,14
2008,M,WARREN,EVAN,5,9
2008,M,WAYNE,EVAN,11,21
2008,M,QUEENS,EVAN,64,234
2008,M,NIAGARA,EVAN,13,21
2008,M,WESTCHESTER,EVAN,14,90
2008,M,GENESEE,EVAN,7,7
2008,M,OSWEGO,EVAN,6,14
2008,M,LIVINGSTON,EVAN,5,8
2008,M,ERIE,EVAN,36,83
2008,F,WESTCHESTER,EVE,5,75
2008,F,NEW YORK,EVE,11,114
2008,F,KINGS,EVELYN,41,191
2008,F,WESTCHESTER,EVELYN,12,75
2008,F,SUFFOLK,EVELYN,13,153
2008,F,BRONX,EVELYN,19,117
2008,F,QUEENS,EVELYN,40,158
2008,F,NEW YORK,EVELYN,17,114
2008,F,MONROE,EVELYN,7,57
2008,F,ERIE,EVELYN,9,68
2008,F,NASSAU,EVELYN,5,107
2008,M,NEW YORK,EZRA,10,147
2008,M,KINGS,EZRA,17,254
2008,F,ROCKLAND,FAIGA,8,42
2008,F,KINGS,FAIGA,10,191
2008,F,ROCKLAND,FAIGY,9,42
2008,F,KINGS,FAIGY,49,191
2008,F,ORANGE,FAIGY,18,35
2008,F,ONONDAGA,FAITH,5,33
2008,F,NASSAU,FAITH,13,107
2008,F,KINGS,FAITH,28,191
2008,F,ERIE,FAITH,8,68
2008,F,SUFFOLK,FAITH,11,153
2008,F,QUEENS,FAITH,18,158
2008,F,BRONX,FAITH,15,117
2008,F,ORANGE,FAITH,8,35
2008,F,QUEENS,FATIMA,26,158
2008,F,BRONX,FATIMA,15,117
2008,F,KINGS,FATIMA,24,191
2008,F,BRONX,FATOUMATA,24,117
2008,F,NEW YORK,FATOUMATA,10,114
2008,M,NEW YORK,FELIX,15,147
2008,M,KINGS,FELIX,19,254
2008,M,BRONX,FELIX,11,259
2008,M,KINGS,FERNANDO,11,254
2008,M,WESTCHESTER,FERNANDO,10,90
2008,M,NASSAU,FERNANDO,5,168
2008,M,QUEENS,FERNANDO,17,234
2008,M,SUFFOLK,FERNANDO,13,218
2008,M,BRONX,FERNANDO,12,259
2008,M,QUEENS,FILIP,11,234
2008,M,ERIE,FINN,5,83
2008,M,NEW YORK,FINN,12,147
2008,M,NASSAU,FINN,5,168
2008,M,SCHENECTADY,FINN,5,30
2008,M,SUFFOLK,FINN,8,218
2008,F,MONROE,FIONA,5,57
2008,F,SUFFOLK,FIONA,9,153
2008,F,KINGS,FIONA,43,191
2008,F,NASSAU,FIONA,6,107
2008,F,QUEENS,FIONA,20,158
2008,F,NEW YORK,FIONA,24,114
2008,F,KINGS,FRADY,12,191
2008,F,KINGS,FRAIDY,13,191
2008,F,ORANGE,FRAIDY,8,35
2008,F,SUFFOLK,FRANCESCA,8,153
2008,F,WESTCHESTER,FRANCESCA,7,75
2008,F,MONROE,FRANCESCA,5,57
2008,F,NASSAU,FRANCESCA,11,107
2008,F,QUEENS,FRANCESCA,16,158
2008,F,KINGS,FRANCESCA,18,191
2008,M,WESTCHESTER,FRANCIS,5,90
2008,M,SUFFOLK,FRANCISCO,6,218
2008,M,NASSAU,FRANCISCO,5,168
2008,M,KINGS,FRANCISCO,12,254
2008,M,ORANGE,FRANK,5,43
2008,M,NASSAU,FRANK,9,168
2008,M,BRONX,FRANK,10,259
2008,M,WESTCHESTER,FRANK,10,90
2008,M,SUFFOLK,FRANK,29,218
2008,M,RICHMOND,FRANK,12,90
2008,M,QUEENS,FRANK,22,234
2008,M,KINGS,FRANK,17,254
2008,M,SUFFOLK,FRANKLIN,7,218
2008,M,NEW YORK,FREDERICK,11,147
2008,M,SUFFOLK,FREDERICK,5,218
2008,F,ORANGE,FRIMET,5,35
2008,M,RICHMOND,GABRIEL,16,90
2008,M,QUEENS,GABRIEL,94,234
2008,M,JEFFERSON,GABRIEL,14,27
2008,M,BRONX,GABRIEL,78,259
2008,M,SCHENECTADY,GABRIEL,7,30
2008,M,WESTCHESTER,GABRIEL,36,90
2008,M,WAYNE,GABRIEL,5,21
2008,M,NEW YORK,GABRIEL,71,147
2008,M,ERIE,GABRIEL,25,83
2008,M,SARATOGA,GABRIEL,10,26
2008,M,ST LAWRENCE,GABRIEL,5,13
2008,M,NIAGARA,GABRIEL,5,21
2008,M,ONONDAGA,GABRIEL,11,52
2008,M,ULSTER,GABRIEL,5,14
2008,M,ORANGE,GABRIEL,13,43
2008,M,OSWEGO,GABRIEL,6,14
2008,M,ROCKLAND,GABRIEL,9,40
2008,M,MONROE,GABRIEL,21,61
2008,M,ALBANY,GABRIEL,9,29
2008,M,DUTCHESS,GABRIEL,7,37
2008,M,KINGS,GABRIEL,85,254
2008,M,SUFFOLK,GABRIEL,52,218
2008,M,BROOME,GABRIEL,11,18
2008,M,NASSAU,GABRIEL,31,168
2008,F,SUFFOLK,GABRIELA,21,153
2008,F,ORANGE,GABRIELA,5,35
2008,F,KINGS,GABRIELA,19,191
2008,F,NASSAU,GABRIELA,18,107
2008,F,BRONX,GABRIELA,28,117
2008,F,WESTCHESTER,GABRIELA,11,75
2008,F,QUEENS,GABRIELA,38,158
2008,F,NEW YORK,GABRIELA,13,114
2008,F,KINGS,GABRIELLA,53,191
2008,F,MONROE,GABRIELLA,23,57
2008,F,NIAGARA,GABRIELLA,12,20
2008,F,OSWEGO,GABRIELLA,5,13
2008,F,QUEENS,GABRIELLA,81,158
2008,F,NEW YORK,GABRIELLA,25,114
2008,F,JEFFERSON,GABRIELLA,8,16
2008,F,WESTCHESTER,GABRIELLA,21,75
2008,F,ULSTER,GABRIELLA,11,16
2008,F,ERIE,GABRIELLA,25,68
2008,F,ONEIDA,GABRIELLA,9,21
2008,F,ALBANY,GABRIELLA,7,24
2008,F,ONONDAGA,GABRIELLA,13,33
2008,F,ORANGE,GABRIELLA,18,35
2008,F,BRONX,GABRIELLA,41,117
2008,F,SUFFOLK,GABRIELLA,66,153
2008,F,NASSAU,GABRIELLA,55,107
2008,F,RICHMOND,GABRIELLA,31,53
2008,F,SCHENECTADY,GABRIELLA,13,26
2008,F,SARATOGA,GABRIELLA,11,30
2008,F,BROOME,GABRIELLA,7,16
2008,F,ROCKLAND,GABRIELLA,10,42
2008,F,QUEENS,GABRIELLE,24,158
2008,F,NASSAU,GABRIELLE,23,107
2008,F,KINGS,GABRIELLE,43,191
2008,F,MONROE,GABRIELLE,10,57
2008,F,ONONDAGA,GABRIELLE,10,33
2008,F,JEFFERSON,GABRIELLE,5,16
2008,F,SUFFOLK,GABRIELLE,18,153
2008,F,ST LAWRENCE,GABRIELLE,5,10
2008,F,WESTCHESTER,GABRIELLE,6,75
2008,F,BRONX,GABRIELLE,17,117
2008,F,NEW YORK,GABRIELLE,16,114
2008,F,ERIE,GABRIELLE,14,68
2008,M,ST LAWRENCE,GAGE,5,13
2008,M,ERIE,GAGE,7,83
2008,M,SUFFOLK,GARRETT,8,218
2008,M,ERIE,GARRETT,5,83
2008,M,ONONDAGA,GARRETT,5,52
2008,M,KINGS,GARY,14,254
2008,M,ONEIDA,GAVIN,9,26
2008,M,WESTCHESTER,GAVIN,18,90
2008,M,JEFFERSON,GAVIN,17,27
2008,M,SCHENECTADY,GAVIN,13,30
2008,M,NASSAU,GAVIN,41,168
2008,M,CHEMUNG,GAVIN,6,11
2008,M,KINGS,GAVIN,32,254
2008,M,ONONDAGA,GAVIN,23,52
2008,M,NIAGARA,GAVIN,6,21
2008,M,ERIE,GAVIN,35,83
2008,M,FULTON,GAVIN,5,8
2008,M,ST LAWRENCE,GAVIN,6,13
2008,M,CAYUGA,GAVIN,5,11
2008,M,OSWEGO,GAVIN,5,14
2008,M,ULSTER,GAVIN,8,14
2008,M,ORANGE,GAVIN,14,43
2008,M,QUEENS,GAVIN,21,234
2008,M,TIOGA,GAVIN,5,6
2008,M,NEW YORK,GAVIN,27,147
2008,M,MADISON,GAVIN,6,9
2008,M,CORTLAND,GAVIN,5,7
2008,M,MONROE,GAVIN,27,61
2008,M,BROOME,GAVIN,11,18
2008,M,ALBANY,GAVIN,13,29
2008,M,SUFFOLK,GAVIN,65,218
2008,M,DUTCHESS,GAVIN,12,37
2008,M,BRONX,GAVIN,13,259
2008,M,CHAUTAUQUA,GAVIN,12,15
2008,M,SARATOGA,GAVIN,6,26
2008,F,NEW YORK,GEMMA,10,114
2008,F,BRONX,GENESIS,43,117
2008,F,KINGS,GENESIS,21,191
2008,F,NASSAU,GENESIS,14,107
2008,F,NEW YORK,GENESIS,15,114
2008,F,SUFFOLK,GENESIS,29,153
2008,F,ROCKLAND,GENESIS,6,42
2008,F,ORANGE,GENESIS,6,35
2008,F,QUEENS,GENESIS,44,158
2008,F,WESTCHESTER,GENESIS,5,75
2008,F,MONROE,GENEVIEVE,5,57
2008,F,ERIE,GENEVIEVE,8,68
2008,M,BRONX,GEORGE,10,259
2008,M,WESTCHESTER,GEORGE,9,90
2008,M,NASSAU,GEORGE,12,168
2008,M,DUTCHESS,GEORGE,5,37
2008,M,NEW YORK,GEORGE,26,147
2008,M,ERIE,GEORGE,5,83
2008,M,QUEENS,GEORGE,23,234
2008,M,KINGS,GEORGE,30,254
2008,M,SUFFOLK,GEORGE,15,218
2008,F,MONROE,GEORGIA,5,57
2008,F,ERIE,GEORGIA,5,68
2008,F,NASSAU,GIA,8,107
2008,F,SUFFOLK,GIA,7,153
2008,F,MONROE,GIADA,6,57
2008,F,ERIE,GIADA,6,68
2008,F,NASSAU,GIADA,6,107
2008,F,SUFFOLK,GIANA,7,153
2008,M,NASSAU,GIANCARLO,5,168
2008,M,NASSAU,GIANLUCA,10,168
2008,F,ONONDAGA,GIANNA,11,33
2008,F,NIAGARA,GIANNA,8,20
2008,F,WESTCHESTER,GIANNA,22,75
2008,F,NEW YORK,GIANNA,12,114
2008,F,ROCKLAND,GIANNA,12,42
2008,F,KINGS,GIANNA,46,191
2008,F,RICHMOND,GIANNA,34,53
2008,F,DUTCHESS,GIANNA,13,22
2008,F,SARATOGA,GIANNA,5,30
2008,F,BRONX,GIANNA,40,117
2008,F,ONTARIO,GIANNA,5,11
2008,F,SUFFOLK,GIANNA,78,153
2008,F,ERIE,GIANNA,35,68
2008,F,ALBANY,GIANNA,8,24
2008,F,NASSAU,GIANNA,56,107
2008,F,QUEENS,GIANNA,38,158
2008,F,ONEIDA,GIANNA,14,21
2008,F,SCHENECTADY,GIANNA,11,26
2008,F,ORANGE,GIANNA,24,35
2008,F,MONROE,GIANNA,32,57
2008,F,ULSTER,GIANNA,7,16
2008,M,NASSAU,GIANNI,5,168
2008,M,SUFFOLK,GIANNI,11,218
2008,F,SUFFOLK,GIAVANNA,7,153
2008,F,NASSAU,GIAVANNA,6,107
2008,F,MONROE,GIAVANNA,6,57
2008,F,SUFFOLK,GINA,7,153
2008,F,SUFFOLK,GIOVANNA,13,153
2008,F,NASSAU,GIOVANNA,6,107
2008,F,QUEENS,GIOVANNA,11,158
2008,M,WESTCHESTER,GIOVANNI,12,90
2008,M,QUEENS,GIOVANNI,20,234
2008,M,NASSAU,GIOVANNI,17,168
2008,M,ONONDAGA,GIOVANNI,6,52
2008,M,RICHMOND,GIOVANNI,11,90
2008,M,ERIE,GIOVANNI,13,83
2008,M,MONROE,GIOVANNI,11,61
2008,M,SUFFOLK,GIOVANNI,19,218
2008,M,BRONX,GIOVANNI,16,259
2008,M,ORANGE,GIOVANNI,6,43
2008,M,KINGS,GIOVANNI,28,254
2008,M,DUTCHESS,GIOVANNI,6,37
2008,F,QUEENS,GISELLE,19,158
2008,F,NASSAU,GISELLE,9,107
2008,F,KINGS,GISELLE,12,191
2008,F,BRONX,GISELLE,13,117
2008,F,SUFFOLK,GISELLE,8,153
2008,F,WESTCHESTER,GISELLE,5,75
2008,F,NEW YORK,GISELLE,10,114
2008,F,KINGS,GITTEL,10,191
2008,F,ORANGE,GITTY,12,35
2008,F,ROCKLAND,GITTY,7,42
2008,F,KINGS,GITTY,40,191
2008,F,SUFFOLK,GIULIANA,10,153
2008,F,NASSAU,GIULIANA,6,107
2008,F,QUEENS,GLORIA,10,158
2008,F,KINGS,GLORIA,10,191
2008,F,ROCKLAND,GOLDA,6,42
2008,F,ORANGE,GOLDY,8,35
2008,F,KINGS,GOLDY,22,191
2008,F,SUFFOLK,GRACE,56,153
2008,F,JEFFERSON,GRACE,12,16
2008,F,STEUBEN,GRACE,7,11
2008,F,CLINTON,GRACE,6,9
2008,F,DUTCHESS,GRACE,9,22
2008,F,CHAUTAUQUA,GRACE,5,11
2008,F,NASSAU,GRACE,37,107
2008,F,ERIE,GRACE,30,68
2008,F,SCHENECTADY,GRACE,12,26
2008,F,NEW YORK,GRACE,46,114
2008,F,ONTARIO,GRACE,5,11
2008,F,ONONDAGA,GRACE,17,33
2008,F,TOMPKINS,GRACE,7,9
2008,F,SARATOGA,GRACE,10,30
2008,F,OSWEGO,GRACE,10,13
2008,F,ALBANY,GRACE,15,24
2008,F,KINGS,GRACE,39,191
2008,F,ONEIDA,GRACE,9,21
2008,F,WESTCHESTER,GRACE,25,75
2008,F,ROCKLAND,GRACE,11,42
2008,F,QUEENS,GRACE,45,158
2008,F,NIAGARA,GRACE,11,20
2008,F,MONROE,GRACE,30,57
2008,F,ORANGE,GRACE,14,35
2008,F,ERIE,GRACIE,5,68
2008,F,CHAUTAUQUA,GRACIE,5,11
2008,F,BROOME,GRACIE,6,16
2008,M,NEW YORK,GRANT,15,147
2008,M,SUFFOLK,GRANT,7,218
2008,M,MONROE,GRANT,8,61
2008,M,ERIE,GRANT,5,83
2008,M,BRONX,GREGORY,13,259
2008,M,NASSAU,GREGORY,11,168
2008,M,MONROE,GREGORY,7,61
2008,M,KINGS,GREGORY,13,254
2008,M,QUEENS,GREGORY,11,234
2008,M,ONONDAGA,GREGORY,6,52
2008,M,WESTCHESTER,GREGORY,5,90
2008,M,SUFFOLK,GREGORY,13,218
2008,M,ONONDAGA,GRIFFIN,5,52
2008,M,SUFFOLK,GRIFFIN,10,218
2008,M,MONROE,GRIFFIN,6,61
2008,M,SCHENECTADY,GRIFFIN,6,30
2008,M,NEW YORK,GRIFFIN,14,147
2008,F,SUFFOLK,GUADALUPE,5,153
2008,F,BRONX,GUADALUPE,10,117
2008,M,NASSAU,GUSTAVO,6,168
2008,F,ROCKLAND,HADASSAH,6,42
2008,F,SCHENECTADY,HAILEY,7,26
2008,F,RENSSELAER,HAILEY,5,17
2008,F,ONONDAGA,HAILEY,13,33
2008,F,ST LAWRENCE,HAILEY,7,10
2008,F,ULSTER,HAILEY,5,16
2008,F,MONROE,HAILEY,11,57
2008,F,RICHMOND,HAILEY,15,53
2008,F,NEW YORK,HAILEY,20,114
2008,F,NASSAU,HAILEY,35,107
2008,F,DUTCHESS,HAILEY,12,22
2008,F,SARATOGA,HAILEY,13,30
2008,F,SUFFOLK,HAILEY,37,153
2008,F,ONEIDA,HAILEY,6,21
2008,F,CHAUTAUQUA,HAILEY,5,11
2008,F,ORANGE,HAILEY,10,35
2008,F,KINGS,HAILEY,37,191
2008,F,WESTCHESTER,HAILEY,16,75
2008,F,QUEENS,HAILEY,36,158
2008,F,BROOME,HAILEY,8,16
2008,F,BRONX,HAILEY,50,117
2008,F,ERIE,HAILEY,13,68
2008,F,ALBANY,HAILEY,10,24
2008,F,WARREN,HAILEY,6,8
2008,F,NIAGARA,HALEY,5,20
2008,F,QUEENS,HALEY,15,158
2008,F,MONROE,HALEY,7,57
2008,F,BRONX,HALEY,11,117
2008,F,WESTCHESTER,HALEY,5,75
2008,F,NASSAU,HALEY,11,107
2008,F,ERIE,HALEY,10,68
2008,F,KINGS,HALEY,10,191
2008,M,QUEENS,HAMZA,10,234
2008,F,QUEENS,HANA,11,158
2008,F,SUFFOLK,HANNA,5,153
2008,F,WESTCHESTER,HANNA,5,75
2008,F,ERIE,HANNA,5,68
2008,F,SUFFOLK,HANNAH,35,153
2008,F,ORANGE,HANNAH,13,35
2008,F,JEFFERSON,HANNAH,7,16
2008,F,SCHENECTADY,HANNAH,14,26
2008,F,NIAGARA,HANNAH,11,20
2008,F,ROCKLAND,HANNAH,8,42
2008,F,ALBANY,HANNAH,9,24
2008,F,SARATOGA,HANNAH,11,30
2008,F,KINGS,HANNAH,43,191
2008,F,WESTCHESTER,HANNAH,14,75
2008,F,ESSEX,HANNAH,5,5
2008,F,NASSAU,HANNAH,34,107
2008,F,BROOME,HANNAH,8,16
2008,F,ONEIDA,HANNAH,12,21
2008,F,DUTCHESS,HANNAH,7,22
2008,F,CLINTON,HANNAH,5,9
2008,F,WAYNE,HANNAH,5,9
2008,F,ONONDAGA,HANNAH,14,33
2008,F,NEW YORK,HANNAH,36,114
2008,F,ERIE,HANNAH,28,68
2008,F,QUEENS,HANNAH,43,158
2008,F,MONROE,HANNAH,20,57
2008,F,OSWEGO,HANNAH,9,13
2008,F,CHEMUNG,HANNAH,5,7
2008,M,NEW YORK,HARRISON,27,147
2008,M,SUFFOLK,HARRISON,11,218
2008,M,KINGS,HARRISON,10,254
2008,M,NASSAU,HARRISON,5,168
2008,M,NEW YORK,HARRY,13,147
2008,M,KINGS,HARRY,11,254
2008,M,ONONDAGA,HASSAN,6,52
2008,F,BRONX,HAWA,12,117
2008,M,NEW YORK,HAYDEN,11,147
2008,F,NASSAU,HAYDEN,7,107
2008,M,MONROE,HAYDEN,7,61
2008,F,SUFFOLK,HAYDEN,10,153
2008,F,MONROE,HAYDEN,5,57
2008,M,QUEENS,HAYDEN,12,234
2008,M,SUFFOLK,HAYDEN,5,218
2008,F,ERIE,HAYDEN,9,68
2008,M,ERIE,HAYDEN,19,83
2008,M,ONONDAGA,HAYDEN,5,52
2008,F,ONEIDA,HAYLEE,6,21
2008,F,SUFFOLK,HAZEL,6,153
2008,F,SUFFOLK,HEATHER,5,153
2008,F,BRONX,HEAVEN,22,117
2008,F,QUEENS,HEAVEN,10,158
2008,F,KINGS,HEAVEN,19,191
2008,M,BRONX,HECTOR,24,259
2008,M,SUFFOLK,HECTOR,6,218
2008,M,KINGS,HECTOR,13,254
2008,M,NASSAU,HECTOR,7,168
2008,M,WESTCHESTER,HECTOR,5,90
2008,F,SUFFOLK,HEIDI,6,153
2008,F,QUEENS,HEIDY,10,158
2008,F,KINGS,HELEN,15,191
2008,F,QUEENS,HELEN,18,158
2008,F,KINGS,HENNY,18,191
2008,M,QUEENS,HENRY,29,234
2008,M,BRONX,HENRY,21,259
2008,M,ERIE,HENRY,11,83
2008,M,MONROE,HENRY,12,61
2008,M,ONONDAGA,HENRY,5,52
2008,M,ONTARIO,HENRY,8,10
2008,M,SUFFOLK,HENRY,19,218
2008,M,SARATOGA,HENRY,5,26
2008,M,WESTCHESTER,HENRY,21,90
2008,M,SCHENECTADY,HENRY,7,30
2008,M,NEW YORK,HENRY,94,147
2008,M,NASSAU,HENRY,20,168
2008,M,ORANGE,HENRY,6,43
2008,M,KINGS,HENRY,62,254
2008,M,KINGS,HERSH,18,254
2008,M,KINGS,HERSHEL,16,254
2008,M,ORANGE,HERSHEL,8,43
2008,M,ORANGE,HERSHY,9,43
2008,M,KINGS,HERSHY,16,254
2008,F,ORANGE,HINDY,5,35
2008,F,KINGS,HINDY,31,191
2008,F,ROCKLAND,HINDY,13,42
2008,F,NASSAU,HOLLY,5,107
2008,F,SUFFOLK,HOLLY,5,153
2008,F,ERIE,HOPE,6,68
2008,M,SUFFOLK,HUDSON,5,218
2008,M,ULSTER,HUDSON,5,14
2008,M,NEW YORK,HUDSON,30,147
2008,M,DUTCHESS,HUDSON,5,37
2008,M,CHEMUNG,HUNTER,6,11
2008,M,JEFFERSON,HUNTER,5,27
2008,M,WESTCHESTER,HUNTER,9,90
2008,M,ST LAWRENCE,HUNTER,5,13
2008,M,ERIE,HUNTER,14,83
2008,M,STEUBEN,HUNTER,7,9
2008,M,CHAUTAUQUA,HUNTER,5,15
2008,M,CLINTON,HUNTER,5,12
2008,M,SUFFOLK,HUNTER,24,218
2008,M,ALBANY,HUNTER,6,29
2008,M,ORANGE,HUNTER,5,43
2008,M,NIAGARA,HUNTER,12,21
2008,M,ONONDAGA,HUNTER,5,52
2008,M,DUTCHESS,HUNTER,8,37
2008,M,NASSAU,HUNTER,12,168
2008,M,OTSEGO,HUNTER,5,6
2008,M,ORLEANS,HUNTER,5,7
2008,M,WAYNE,HUNTER,6,21
2008,M,OSWEGO,HUNTER,6,14
2008,M,MONROE,HUNTER,9,61
2008,M,WARREN,HUNTER,5,9
2008,M,KINGS,HUNTER,10,254
2008,M,BROOME,HUNTER,11,18
2008,M,MONROE,IAN,8,61
2008,M,NASSAU,IAN,10,168
2008,M,SCHENECTADY,IAN,6,30
2008,M,WESTCHESTER,IAN,8,90
2008,M,NEW YORK,IAN,29,147
2008,M,KINGS,IAN,22,254
2008,M,SUFFOLK,IAN,15,218
2008,M,ERIE,IAN,16,83
2008,M,ONTARIO,IAN,5,10
2008,M,ONONDAGA,IAN,11,52
2008,M,QUEENS,IAN,32,234
2008,M,ORANGE,IAN,6,43
2008,M,BRONX,IAN,16,259
2008,M,ALBANY,IAN,6,29
2008,M,DUTCHESS,IAN,8,37
2008,M,BRONX,IBRAHIM,16,259
2008,M,KINGS,IBRAHIM,21,254
2008,M,QUEENS,IBRAHIM,14,234
2008,M,BRONX,IBRAHIMA,11,259
2008,F,KINGS,IDY,11,191
